Index,Start,End,Duration,Epochs,Loss,Accuracy,Val_Loss,Val_Accuracy,Activation,Batch_Size,Dropout,First_Neuron,Hidden_Layers,Last_Activation,Losses,lr,Optimizer,shapes
154,05/29/21-001920,05/29/21-001939,18.54736423,150,0.268893898,0.890568018,0.386256993,0.857031226,relu,24,0.2,8,2,sigmoid,binary_crossentropy,0.95,Adam,brick
155,05/29/21-001939,05/29/21-002014,35.30372834,150,0.174621046,0.936425209,0.481322676,0.837499976,elu,10,0.1,32,0,sigmoid,binary_crossentropy,4.1,RMSprop,funnel
156,05/29/21-002015,05/29/21-002036,20.94334054,150,0.349251628,0.862949431,0.427927196,0.840624988,relu,21,0.2,8,2,sigmoid,binary_crossentropy,3.2,Nadam,funnel
157,05/29/21-002036,05/29/21-002051,15.73679852,150,0.210140631,0.919228792,0.359181464,0.86328125,relu,27,0.3,32,0,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
158,05/29/21-002052,05/29/21-002216,84.4765358,150,0.171060547,0.935383022,0.456950843,0.83984375,elu,4,0,8,0,sigmoid,binary_crossentropy,2.3,Nadam,funnel
159,05/29/21-002216,05/29/21-002246,29.69531226,150,0.079322264,0.974465847,0.912189186,0.840624988,relu,13,0.1,64,0,sigmoid,binary_crossentropy,4.1,Nadam,brick
160,05/29/21-002246,05/29/21-002413,86.85641408,150,0.014617783,0.964043796,0.059247177,0.846093774,elu,4,0,16,0,sigmoid,logcosh,2.75,Adam,funnel
161,05/29/21-002413,05/29/21-002434,21.01755595,150,0.028343024,0.923918724,0.049071707,0.864062488,relu,18,0.2,16,0,sigmoid,logcosh,2.3,RMSprop,brick
162,05/29/21-002435,05/29/21-002503,28.08200788,150,0.120089181,0.507556021,0.120061398,0.510156274,relu,13,0.1,4,1,sigmoid,logcosh,0.5,Adam,funnel
163,05/29/21-002503,05/29/21-002524,21.64298654,150,0.025126861,0.929650843,0.052523278,0.860156238,elu,21,0.1,16,2,sigmoid,logcosh,2.75,Nadam,brick
164,05/29/21-002525,05/29/21-002623,58.43355489,150,0.167154044,0.944762886,1.07016623,0.8359375,elu,7,0.1,64,2,sigmoid,binary_crossentropy,4.55,Nadam,funnel
165,05/29/21-002623,05/29/21-002642,18.27392244,150,0.04163231,0.880667031,0.049638152,0.857031226,elu,24,0.3,8,1,sigmoid,logcosh,2.3,Nadam,brick
166,05/29/21-002642,05/29/21-002721,39.46577191,150,0.105328888,0.967691481,0.597299874,0.83984375,relu,10,0,16,1,sigmoid,binary_crossentropy,4.1,Adam,funnel
167,05/29/21-002721,05/29/21-002753,31.39596081,150,0.264231533,0.898384571,0.409879357,0.8515625,relu,13,0.3,16,2,sigmoid,binary_crossentropy,3.2,RMSprop,brick
168,05/29/21-002753,05/29/21-003047,173.6503408,150,0.0627039,0.980719149,0.743620217,0.846093774,relu,2,0,32,0,sigmoid,binary_crossentropy,0.95,Adam,brick
169,05/29/21-003047,05/29/21-003106,18.90819359,150,0.267255485,0.888483584,0.334851563,0.859375,elu,24,0.4,32,0,sigmoid,binary_crossentropy,1.85,Adam,funnel
170,05/29/21-003106,05/29/21-003142,35.93649411,150,0.069363281,0.776967168,0.056418486,0.839062512,elu,10,0.4,4,2,sigmoid,logcosh,3.2,Adam,funnel
171,05/29/21-003142,05/29/21-003300,78.27734351,150,0.03254763,0.909848869,0.049922038,0.859375,elu,4,0,4,0,sigmoid,logcosh,0.95,RMSprop,brick
172,05/29/21-003301,05/29/21-003535,154.5506787,150,0.031210642,0.918186545,0.060908835,0.842187524,relu,2,0,4,1,sigmoid,logcosh,0.95,RMSprop,funnel
173,05/29/21-003535,05/29/21-003551,15.87257695,150,0.016910262,0.95570612,0.058127344,0.848437488,relu,27,0.1,64,0,sigmoid,logcosh,4.1,RMSprop,funnel
174,05/29/21-003551,05/29/21-003621,29.99855018,150,0.155364811,0.938509643,0.446648538,0.857031226,relu,13,0.2,32,0,sigmoid,binary_crossentropy,3.2,Adam,brick
175,05/29/21-003622,05/29/21-003639,17.5966804,150,0.022500843,0.93955183,0.057664681,0.842187524,relu,24,0.1,16,0,sigmoid,logcosh,4.1,Adam,funnel
176,05/29/21-003639,05/29/21-003921,162.0897641,150,0.44540605,0.864512742,0.557702661,0.8359375,relu,2,0.3,4,0,sigmoid,binary_crossentropy,1.85,RMSprop,funnel
177,05/29/21-003922,05/29/21-003958,35.9116056,150,0.228144467,0.899947882,0.355371743,0.868749976,elu,10,0,4,1,sigmoid,binary_crossentropy,1.4,Adam,brick
178,05/29/21-003958,05/29/21-004024,26.25244808,150,0.230474085,0.907243371,0.410219133,0.845312476,relu,16,0.1,8,2,sigmoid,binary_crossentropy,3.2,Nadam,brick
179,05/29/21-004024,05/29/21-004156,92.25873542,150,0.36853078,0.858780623,0.428889215,0.839062512,relu,4,0.2,32,1,sigmoid,binary_crossentropy,4.1,Adam,funnel
180,05/29/21-004157,05/29/21-004215,17.93945313,150,0.041181687,0.878061473,0.051118992,0.857812524,elu,24,0.2,16,2,sigmoid,logcosh,2.75,RMSprop,funnel
181,05/29/21-004215,05/29/21-004310,55.39006853,150,0.108195268,0.968733728,0.570455909,0.850781262,elu,7,0,32,1,sigmoid,binary_crossentropy,0.95,Adam,funnel
182,05/29/21-004310,05/29/21-004403,52.91549587,150,0.013818092,0.963522673,0.057483006,0.850000024,relu,7,0.1,32,1,sigmoid,logcosh,0.5,Nadam,brick
183,05/29/21-004404,05/29/21-004527,83.40423727,150,0.054476574,0.821261048,0.060762417,0.839062512,elu,4,0.2,32,1,sigmoid,logcosh,4.1,RMSprop,funnel
184,05/29/21-004527,05/29/21-004555,27.66065788,150,0.24587667,0.881188095,0.422333807,0.853906274,elu,16,0.2,32,2,sigmoid,binary_crossentropy,4.55,Nadam,funnel
185,05/29/21-004555,05/29/21-004645,49.81294489,150,0.305265546,0.862949431,0.365145177,0.834375024,relu,7,0.4,8,0,sigmoid,binary_crossentropy,0.95,Nadam,funnel
186,05/29/21-004645,05/29/21-004736,50.62255502,150,0.06341511,0.851485133,0.079958975,0.815625012,relu,7,0.3,64,0,sigmoid,logcosh,4.55,Nadam,brick
187,05/29/21-004736,05/29/21-004828,52.45995235,150,0.014239089,0.963522673,0.056367032,0.858593762,elu,7,0,64,0,sigmoid,logcosh,2.75,Adam,brick
188,05/29/21-004829,05/29/21-004854,25.56587219,150,1.71E-06,1,1.923143029,0.850000024,relu,18,0,64,1,sigmoid,binary_crossentropy,2.3,Nadam,brick
189,05/29/21-004854,05/29/21-004917,22.78317809,150,0.12483561,0.949973941,0.558868289,0.848437488,elu,18,0.1,64,0,sigmoid,binary_crossentropy,2.3,Nadam,brick
190,05/29/21-004917,05/29/21-004950,32.87789702,150,0.08811032,0.979155839,0.717982709,0.850000024,relu,13,0,64,2,sigmoid,binary_crossentropy,0.5,Adam,funnel
191,05/29/21-004950,05/29/21-005027,36.17969871,150,0.053423613,0.830119848,0.056759875,0.834375024,relu,10,0.2,4,1,sigmoid,logcosh,1.4,Nadam,brick
192,05/29/21-005027,05/29/21-005049,22.05467844,150,0.014309017,0.967170417,0.05997796,0.845312476,elu,18,0,16,0,sigmoid,logcosh,1.85,Nadam,funnel
193,05/29/21-005049,05/29/21-005106,17.0448904,150,0.01616032,0.958832741,0.060987569,0.84765625,elu,27,0,64,0,sigmoid,logcosh,4.1,Nadam,brick
194,05/29/21-005106,05/29/21-005124,17.39254117,150,0.049254384,0.860865057,0.054910719,0.839062512,relu,24,0.4,8,1,sigmoid,logcosh,3.2,Adam,brick
195,05/29/21-005124,05/29/21-005203,38.78759217,150,0.192087591,0.923397601,0.368029863,0.862500012,elu,10,0.1,64,0,sigmoid,binary_crossentropy,0.95,Adam,funnel
196,05/29/21-005203,05/29/21-005221,18.59860563,150,0.265184313,0.894736826,0.50039655,0.841406226,relu,27,0.2,32,2,sigmoid,binary_crossentropy,3.2,Nadam,funnel
197,05/29/21-005222,05/29/21-005243,21.11082053,150,0.041974343,0.875977099,0.047536887,0.861718774,elu,21,0.1,8,2,sigmoid,logcosh,0.5,Nadam,funnel
198,05/29/21-005243,05/29/21-005320,37.30566287,150,0.137008876,0.951537252,0.603725791,0.848437488,elu,10,0.1,64,0,sigmoid,binary_crossentropy,2.75,Nadam,funnel
199,05/29/21-005321,05/29/21-005344,23.25779271,150,0.232729733,0.862428367,0.548955321,0.836718738,relu,21,0.2,64,2,sigmoid,binary_crossentropy,2.75,Nadam,funnel
200,05/29/21-005344,05/29/21-005414,30.02681565,150,0.01623195,0.958832741,0.059906054,0.836718738,relu,13,0.1,32,1,sigmoid,logcosh,4.55,Adam,brick
201,05/29/21-005414,05/29/21-005432,17.67477226,150,0.191350222,0.918186545,0.367093206,0.860156238,elu,24,0.1,32,0,sigmoid,binary_crossentropy,0.95,Nadam,funnel
202,05/29/21-005432,05/29/21-005731,178.8284843,150,0.344269157,0.885356963,0.698933303,0.830468774,relu,2,0.1,64,2,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
203,05/29/21-005731,05/29/21-005800,28.94043303,150,0.534057617,0.723293364,0.43479079,0.838281274,relu,13,0.4,16,1,sigmoid,binary_crossentropy,4.1,RMSprop,funnel
204,05/29/21-005800,05/29/21-005926,85.91789937,150,0.246411547,0.890568018,0.520139039,0.84375,relu,4,0.1,8,2,sigmoid,binary_crossentropy,3.65,Adam,funnel
205,05/29/21-005926,05/29/21-005944,17.3564043,150,0.120107688,0.507556021,0.120067619,0.510156274,relu,24,0.1,8,2,sigmoid,logcosh,4.55,Adam,funnel
206,05/29/21-005944,05/29/21-010037,53.02927923,150,0.418321431,0.811360061,0.390494108,0.842187524,relu,7,0.2,8,1,sigmoid,binary_crossentropy,0.5,Nadam,funnel
207,05/29/21-010037,05/29/21-010131,53.35442209,150,0.376848966,0.860343933,0.401173025,0.850000024,relu,7,0.2,8,2,sigmoid,binary_crossentropy,1.85,RMSprop,funnel
208,05/29/21-010131,05/29/21-010155,23.89207053,150,0.326084524,0.854611754,0.392927021,0.83203125,elu,18,0.3,8,2,sigmoid,binary_crossentropy,1.85,RMSprop,brick
209,05/29/21-010155,05/29/21-010324,88.74699426,150,0.162609398,0.938509643,0.647117853,0.84765625,elu,4,0.1,32,1,sigmoid,binary_crossentropy,1.85,RMSprop,brick
210,05/29/21-010324,05/29/21-010417,53.47457695,150,0.361217469,0.824908793,0.389932334,0.852343738,elu,7,0.2,64,1,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
211,05/29/21-010417,05/29/21-010442,24.60349727,150,0.406140566,0.819176674,0.361359954,0.838281274,relu,18,0.4,8,2,sigmoid,binary_crossentropy,4.1,Nadam,brick
212,05/29/21-010442,05/29/21-010721,158.6239128,150,0.421809763,0.809275687,0.476075262,0.833593726,relu,2,0.3,4,0,sigmoid,binary_crossentropy,1.4,RMSprop,brick
213,05/29/21-010721,05/29/21-010808,46.92574835,150,0.033733316,0.906201124,0.049813062,0.86328125,elu,7,0.1,8,0,sigmoid,logcosh,1.85,Adam,funnel
214,05/29/21-010808,05/29/21-010837,28.65963221,150,0.022593763,0.942678452,0.05963115,0.841406226,relu,13,0,8,2,sigmoid,logcosh,2.3,Adam,funnel
215,05/29/21-010837,05/29/21-011003,85.70017624,150,0.324002147,0.84366858,0.356055856,0.850000024,elu,4,0.1,4,1,sigmoid,binary_crossentropy,2.75,RMSprop,funnel
216,05/29/21-011003,05/29/21-011032,29.27095985,150,0.313986331,0.854090691,0.354997575,0.850781262,relu,13,0.4,8,0,sigmoid,binary_crossentropy,2.75,Nadam,funnel
217,05/29/21-011033,05/29/21-011053,20.23632264,150,0.066705391,0.976550281,0.84326762,0.831250012,relu,24,0,32,2,sigmoid,binary_crossentropy,3.2,Nadam,funnel
218,05/29/21-011053,05/29/21-011116,23.1919179,150,0.128135771,0.95726943,0.547675967,0.840624988,relu,18,0,16,1,sigmoid,binary_crossentropy,0.95,Nadam,funnel
219,05/29/21-011116,05/29/21-011134,17.56593037,150,0.233324468,0.897342384,0.348074526,0.857031226,elu,27,0.4,64,0,sigmoid,binary_crossentropy,2.3,Adam,brick
220,05/29/21-011134,05/29/21-011158,23.54821157,150,0.03113831,0.918707669,0.056501389,0.839062512,elu,16,0,4,1,sigmoid,logcosh,2.75,RMSprop,brick
221,05/29/21-011158,05/29/21-011255,57.21191454,150,0.24315232,0.91297549,0.520918429,0.838281274,relu,7,0.1,16,2,sigmoid,binary_crossentropy,1.4,Adam,funnel
222,05/29/21-011255,05/29/21-011334,38.50386524,150,0.319413632,0.854090691,0.397297889,0.835156262,relu,10,0.1,4,2,sigmoid,binary_crossentropy,3.65,Nadam,brick
223,05/29/21-011334,05/29/21-011451,77.35496378,150,0.037749276,0.892131329,0.049077287,0.862500012,elu,4,0.2,8,0,sigmoid,logcosh,2.3,RMSprop,funnel
224,05/29/21-011452,05/29/21-011529,37.65328407,150,0.03981984,0.986451268,0.788843572,0.835156262,relu,10,0,32,0,sigmoid,binary_crossentropy,2.75,Adam,funnel
225,05/29/21-011529,05/29/21-011550,20.20460749,150,0.044708144,0.880667031,0.05728332,0.846093774,relu,21,0.1,16,1,sigmoid,logcosh,4.55,Nadam,funnel
226,05/29/21-011550,05/29/21-011620,30.52783227,150,0.052643161,0.819697738,0.049462102,0.854687512,elu,13,0.2,16,1,sigmoid,logcosh,3.2,Adam,funnel
227,05/29/21-011621,05/29/21-011641,20.80276775,150,0.289789528,0.863991678,0.40106076,0.828906238,relu,21,0.1,8,2,sigmoid,binary_crossentropy,4.55,RMSprop,funnel
228,05/29/21-011642,05/29/21-011659,17.09371448,150,0.081196159,0.745700896,0.059873141,0.849218726,relu,27,0.4,64,1,sigmoid,logcosh,0.5,RMSprop,funnel
229,05/29/21-011659,05/29/21-011717,18.39306927,150,0.046879087,0.852006257,0.051038973,0.858593762,elu,24,0.1,16,1,sigmoid,logcosh,0.5,Adam,funnel
230,05/29/21-011717,05/29/21-011749,31.05128407,150,0.062657893,0.804585695,0.067344263,0.825781226,elu,13,0.2,64,1,sigmoid,logcosh,3.2,Nadam,funnel
231,05/29/21-011749,05/29/21-011825,36.70996523,150,0.056194447,0.803543508,0.049431618,0.857031226,relu,10,0.2,8,2,sigmoid,logcosh,4.1,RMSprop,funnel
232,05/29/21-011826,05/29/21-011902,36.48288417,150,0.028545858,0.922355413,0.051208835,0.861718774,elu,10,0.2,32,1,sigmoid,logcosh,1.85,RMSprop,brick
233,05/29/21-011902,05/29/21-011949,46.9013288,150,0.037779864,0.892131329,0.049510881,0.854687512,elu,7,0.1,4,0,sigmoid,logcosh,2.75,RMSprop,funnel
234,05/29/21-011949,05/29/21-012011,21.47026157,150,0.276868999,0.875455976,0.352527469,0.85546875,elu,21,0.1,4,2,sigmoid,binary_crossentropy,4.55,Nadam,brick
235,05/29/21-012011,05/29/21-012029,17.55761027,150,0.028731266,0.920792103,0.053079069,0.853124976,relu,27,0.2,16,2,sigmoid,logcosh,2.3,Adam,brick
236,05/29/21-012029,05/29/21-012059,30.24850678,150,0.032139167,0.908285558,0.052911676,0.848437488,elu,13,0.4,32,1,sigmoid,logcosh,2.3,Nadam,brick
237,05/29/21-012059,05/29/21-012227,87.57317114,150,0.105941176,0.958311617,0.523400724,0.84765625,relu,4,0.1,64,0,sigmoid,binary_crossentropy,0.5,Nadam,brick
238,05/29/21-012227,05/29/21-012250,23.31247616,150,0.189591393,0.922876477,0.347712398,0.857812524,relu,18,0.1,32,0,sigmoid,binary_crossentropy,0.5,Adam,funnel
239,05/29/21-012251,05/29/21-012306,15.75100064,150,0.012572373,0.970818162,0.061376624,0.841406226,relu,27,0,16,0,sigmoid,logcosh,2.75,Nadam,funnel
240,05/29/21-012307,05/29/21-012331,24.32812691,150,0.033907067,0.901511192,0.047021948,0.860156238,elu,16,0.2,16,0,sigmoid,logcosh,1.85,Adam,brick
241,05/29/21-012331,05/29/21-012351,20.31541824,150,0.017697873,0.954142809,0.056082677,0.850781262,relu,21,0.1,32,0,sigmoid,logcosh,4.1,Adam,funnel
242,05/29/21-012352,05/29/21-012410,18.15333104,150,0.039276898,0.879624784,0.057555716,0.842187524,elu,24,0.1,8,1,sigmoid,logcosh,4.1,Nadam,funnel
243,05/29/21-012410,05/29/21-012429,19.43991733,150,0.474449039,0.713392377,0.369620144,0.864062488,elu,21,0.4,8,1,sigmoid,binary_crossentropy,4.55,Adam,funnel
244,05/29/21-012430,05/29/21-012452,22.51902175,150,0.328585625,0.875455976,0.426680416,0.826562524,relu,18,0.1,8,1,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
245,05/29/21-012452,05/29/21-012515,22.59763384,150,0.30661583,0.871287108,0.372198403,0.853906274,relu,21,0.4,16,2,sigmoid,binary_crossentropy,3.2,Nadam,brick
246,05/29/21-012515,05/29/21-012642,86.42618084,150,0.014186479,0.965607107,0.070451394,0.833593726,relu,4,0,16,2,sigmoid,logcosh,1.4,RMSprop,brick
247,05/29/21-012642,05/29/21-012701,19.39110112,150,0.224118203,0.902553439,0.370703399,0.85546875,elu,24,0.2,32,1,sigmoid,binary_crossentropy,1.4,Adam,brick
248,05/29/21-012701,05/29/21-012719,17.82712054,150,0.023616668,0.995831192,0.920476914,0.838281274,elu,27,0,32,1,sigmoid,binary_crossentropy,1.85,Adam,brick
249,05/29/21-012719,05/29/21-012755,35.16009378,150,0.192216218,0.924439788,0.450436533,0.856249988,elu,10,0.3,64,0,sigmoid,binary_crossentropy,4.55,RMSprop,funnel
250,05/29/21-012755,05/29/21-012818,22.83004093,150,0.059644785,0.789994776,0.050466202,0.860156238,elu,18,0.3,32,1,sigmoid,logcosh,1.85,Nadam,funnel
251,05/29/21-012818,05/29/21-013054,156.6688495,150,0.293168753,0.884835839,0.40928492,0.84765625,elu,2,0.4,16,0,sigmoid,binary_crossentropy,1.85,RMSprop,funnel
252,05/29/21-013055,05/29/21-013341,166.0238085,150,0.488454789,0.796248019,0.464653641,0.836718738,relu,2,0.2,8,1,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
253,05/29/21-013341,05/29/21-013404,22.65719676,150,0.068587333,0.805627942,0.055294614,0.858593762,relu,16,0.2,4,1,sigmoid,logcosh,1.4,RMSprop,funnel
254,05/29/21-013404,05/29/21-013434,29.83200836,150,0.243424401,0.892652452,0.59903121,0.845312476,elu,13,0.1,64,1,sigmoid,binary_crossentropy,3.65,RMSprop,funnel
255,05/29/21-013434,05/29/21-013454,19.70605302,150,0.170147792,0.933819711,0.421279609,0.853124976,relu,21,0.3,32,0,sigmoid,binary_crossentropy,4.1,Adam,funnel
256,05/29/21-013454,05/29/21-013546,52.7245574,150,0.020815168,0.947889507,0.057063721,0.846093774,relu,7,0.1,16,1,sigmoid,logcosh,3.2,Adam,brick
257,05/29/21-013547,05/29/21-013622,35.60249448,150,0.043317206,0.87754041,0.049310777,0.854687512,elu,10,0.2,4,1,sigmoid,logcosh,3.65,Nadam,brick
258,05/29/21-013622,05/29/21-013638,15.93652129,150,0.053815186,0.848879635,0.060052447,0.833593726,elu,27,0.3,4,2,sigmoid,logcosh,1.85,RMSprop,brick
259,05/29/21-013639,05/29/21-013658,19.79930353,150,0.263253331,0.900990129,0.354551971,0.859375,elu,27,0.4,64,2,sigmoid,binary_crossentropy,1.4,RMSprop,brick
260,05/29/21-013659,05/29/21-013720,21.14597821,150,0.303613722,0.868160486,0.358741939,0.8515625,elu,21,0.2,8,2,sigmoid,binary_crossentropy,4.1,Nadam,funnel
261,05/29/21-013720,05/29/21-013748,28.49313426,150,0.535706282,0.719645619,0.435985476,0.842968762,relu,13,0.3,4,1,sigmoid,binary_crossentropy,2.3,Adam,funnel
262,05/29/21-013749,05/29/21-013813,24.7631855,150,0.011439139,0.971860349,0.064586252,0.839062512,relu,16,0,16,1,sigmoid,logcosh,2.3,Adam,brick
263,05/29/21-013814,05/29/21-013830,16.26904297,150,0.028406549,0.925482035,0.047228377,0.870312512,elu,27,0.2,32,0,sigmoid,logcosh,3.65,Adam,brick
264,05/29/21-013830,05/29/21-013910,39.69236159,150,0.008118048,0.981240213,0.058497977,0.84765625,relu,10,0,64,2,sigmoid,logcosh,0.5,Adam,funnel
265,05/29/21-013910,05/29/21-013926,16.3613441,150,0.050269764,0.852006257,0.052947991,0.84375,elu,24,0.4,4,0,sigmoid,logcosh,2.3,Adam,funnel
266,05/29/21-013926,05/29/21-014005,38.89599538,150,0.085504085,0.97498697,0.783505976,0.8359375,relu,10,0,32,2,sigmoid,binary_crossentropy,0.5,RMSprop,funnel
267,05/29/21-014006,05/29/21-014031,25.02145696,150,0.290957898,0.86868161,0.359413683,0.845312476,relu,18,0.4,16,2,sigmoid,binary_crossentropy,4.55,Adam,brick
268,05/29/21-014031,05/29/21-014125,54.22261524,150,0.224445522,0.905158937,0.394058675,0.853906274,relu,7,0.1,8,1,sigmoid,binary_crossentropy,2.3,Nadam,brick
269,05/29/21-014125,05/29/21-014201,35.55511856,150,0.034608155,0.901511192,0.053386677,0.850781262,elu,10,0.1,8,2,sigmoid,logcosh,4.55,Adam,brick
270,05/29/21-014201,05/29/21-014240,39.25327873,150,0.154570878,0.936425209,0.458907455,0.858593762,elu,10,0.2,32,1,sigmoid,binary_crossentropy,2.75,Adam,brick
271,05/29/21-014240,05/29/21-014405,85.02731204,150,0.167733565,0.934340775,0.436714172,0.854687512,relu,4,0.3,32,0,sigmoid,binary_crossentropy,0.95,Nadam,funnel
272,05/29/21-014406,05/29/21-014428,22.39209151,150,0.253879756,0.892652452,0.36996147,0.850781262,elu,21,0.2,32,2,sigmoid,binary_crossentropy,0.95,Nadam,funnel
273,05/29/21-014428,05/29/21-014523,54.80804062,150,0.036907442,0.899947882,0.052080035,0.85546875,elu,7,0.3,32,2,sigmoid,logcosh,1.85,Nadam,brick
274,05/29/21-014523,05/29/21-014549,25.2182498,150,0.268395037,0.888483584,0.341841847,0.860156238,elu,18,0.4,64,1,sigmoid,binary_crossentropy,0.5,RMSprop,brick
275,05/29/21-014549,05/29/21-014620,30.89414001,150,0.278515935,0.877019286,0.374870867,0.850781262,relu,13,0.4,16,1,sigmoid,binary_crossentropy,1.4,RMSprop,brick
276,05/29/21-014620,05/29/21-014644,24.52536297,150,0.036746331,0.886920273,0.057963718,0.852343738,elu,16,0.1,64,1,sigmoid,logcosh,3.65,RMSprop,funnel
277,05/29/21-014645,05/29/21-014704,19.26462364,150,0.016531648,0.961959362,0.055161756,0.853124976,elu,21,0,16,0,sigmoid,logcosh,1.4,Nadam,funnel
278,05/29/21-014704,05/29/21-014727,23.20653844,150,0.07250645,0.761334002,0.060527325,0.8359375,elu,18,0.4,4,2,sigmoid,logcosh,3.2,Nadam,funnel
279,05/29/21-014727,05/29/21-014816,48.17820382,150,0.01726819,0.959353805,0.062448137,0.842968762,elu,7,0,32,0,sigmoid,logcosh,2.75,Nadam,funnel
280,05/29/21-014816,05/29/21-014842,26.13233709,150,0.485602886,0.76550287,0.424493074,0.81640625,relu,16,0.4,8,2,sigmoid,binary_crossentropy,4.55,Nadam,funnel
281,05/29/21-014842,05/29/21-014900,17.35983062,150,0.26340884,0.882230341,0.381732762,0.846875012,elu,27,0.2,8,1,sigmoid,binary_crossentropy,2.75,Nadam,brick
282,05/29/21-014900,05/29/21-014953,53.09905314,150,0.082547463,0.741532028,0.061328955,0.844531238,relu,7,0.4,32,1,sigmoid,logcosh,4.55,Adam,funnel
283,05/29/21-014953,05/29/21-015011,17.92628074,150,0.077512093,0.769150615,0.058280885,0.848437488,relu,24,0.3,32,1,sigmoid,logcosh,3.65,Adam,funnel
284,05/29/21-015011,05/29/21-015139,87.78807259,150,0.33119911,0.869723797,0.406165421,0.846875012,elu,4,0.2,8,2,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
285,05/29/21-015139,05/29/21-015421,162.2694702,150,0.048374511,0.867118299,0.059271045,0.838281274,relu,2,0.1,8,1,sigmoid,logcosh,2.3,RMSprop,funnel
286,05/29/21-015422,05/29/21-015502,40.00192308,150,0.241337344,0.916102111,0.565532088,0.840624988,relu,10,0.2,32,2,sigmoid,binary_crossentropy,1.85,Adam,funnel
287,05/29/21-015502,05/29/21-015525,23.09228659,150,0.049169,0.855654001,0.054406326,0.845312476,elu,16,0.3,4,1,sigmoid,logcosh,3.65,Adam,brick
288,05/29/21-015525,05/29/21-015815,169.7826705,150,0.122501865,0.952058375,0.571586132,0.848437488,elu,2,0.1,64,0,sigmoid,binary_crossentropy,0.95,Nadam,brick
289,05/29/21-015815,05/29/21-015845,30.11607075,150,0.420071542,0.813965619,0.366874337,0.849218726,relu,13,0.3,4,2,sigmoid,binary_crossentropy,0.95,Adam,brick
290,05/29/21-015846,05/29/21-015905,19.62448168,150,0.066555753,0.75664407,0.047130331,0.853124976,relu,24,0.4,64,2,sigmoid,logcosh,2.3,Adam,funnel
291,05/29/21-015905,05/29/21-020153,167.8168306,150,0.138674274,0.941115141,0.530875087,0.842187524,elu,2,0.2,32,0,sigmoid,binary_crossentropy,1.85,Nadam,brick
